accommodates,bathrooms,bed_type,bedrooms,beds,date_from,date_o,date_rom,date_to,has_availability,host_image,host_name,image,listing_url,location,name,price,property_type,room_type
4,1,Pull-out Sofa,0,2,20170414,,,20170420,TRUE,"https://a2.muscache.com/ac/users/19294641/profile_pic/1406916648/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Derek,https://a2.muscache.com/im/pictures/3133cffa-bd45-4efc-9362-6626e176d2ce.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4129218,,Stylish  Studio Apt w/ Full Kitchen,20,Apartment,Entire home/apt
2,1,Real Bed,0,1,20170528,,,20170417,TRUE,"https://a0.muscache.com/ac/users/14683624/profile_pic/1431717909/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emily,,https://www.airbnb.com/rooms/6390214,,Centrally located comfy studio,116,Apartment,Entire home/apt
4,1,Real Bed,1,2,20170406,,,20170415,TRUE,"https://a0.muscache.com/ac/users/30318175/profile_pic/1427771618/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nadia,https://a2.muscache.com/im/pictures/10b2ece9-0957-413a-be53-d06abc547a0d.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9757138,,"Spacious 1 bedroom, great views",225,Apartment,Entire home/apt
5,2,Real Bed,2,2,20170423,,,20170501,TRUE,"https://a2.muscache.com/ac/users/23352555/profile_pic/1415147087/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Glenn,,https://www.airbnb.com/rooms/7872980,,Luxury Capitol Hill Apartment,110,Apartment,Entire home/apt
2,2,Real Bed,1,1,20170425,,,20170422,TRUE,"https://a2.muscache.com/ac/pictures/c76da247-0807-4d73-bc45-3d42c7076531.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Chris,https://a1.muscache.com/im/pictures/5361252/c0c30300_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/458191,,PureSpace- Sunshine Room,211,House,Private room
3,1,Real Bed,0,1,20170405,,,20170413,TRUE,"https://a2.muscache.com/ac/pictures/6225f1ea-214f-4777-8b84-ed41f99d1671.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nora,https://a2.muscache.com/im/pictures/106979973/340750fc_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7725597,,"Eclectic, Spacious Cap Hill Studio",133,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170409,,,20170422,TRUE,"https://a0.muscache.com/ac/users/12361167/profile_pic/1409676757/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Rebecca,https://a0.muscache.com/im/pictures/60516119/614c4e86_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4660517,,Capitol hill cabin with loft bed!,296,Cabin,Entire home/apt
1,1,Real Bed,1,1,20170401,,,20170606,TRUE,"https://a1.muscache.com/ac/users/7354306/profile_pic/1373649588/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Michael,https://a0.muscache.com/im/pictures/58631476/153b5eee_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3426639,,Capitol Hill Excursion Part three,142,Apartment,Private room
4,2,Real Bed,1,1,20170608,,,20170412,TRUE,"https://a2.muscache.com/ac/users/8977034/profile_pic/1433524372/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Hannah & Bec,https://a0.muscache.com/im/pictures/80055913/cdd1205a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6118359,,Sunset Room,178,House,Private room
2,1.5,Real Bed,1,1,20170331,,,20170408,TRUE,"https://a1.muscache.com/ac/users/18999958/profile_pic/1438062063/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Katie,https://a1.muscache.com/im/pictures/97355579/05c3a14c_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7665114,,Bedroom - Close to Everything!,67,House,Private room
2,8,Real Bed,1,1,20170404,,,20170426,TRUE,"https://a1.muscache.com/ac/users/31509/profile_pic/1322064085/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",David,https://a2.muscache.com/im/pictures/27080882/76c26c08_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/281789,,11th Avenue Inn Bed and Breakfast,5,Bed & Breakfast,Private room
2,1,Real Bed,1,1,20170331,,,20170504,TRUE,"https://a0.muscache.com/ac/users/20361123/profile_pic/1436138656/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Adam,https://a1.muscache.com/im/pictures/49436872/1e62e115_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3930270,,"Private Room, Convenient Location",176,Apartment,Private room
2,1.5,Real Bed,1,1,20170430,,,20170426,TRUE,"https://a2.muscache.com/ac/pictures/c9b7f852-cb52-4e5f-b80d-d7bcf9921065.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Dereck,https://a2.muscache.com/im/pictures/c5a534b5-38fd-463b-91e3-2651986494b6.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9016362,,Capitol Hill overlooking Downtown!!,118,Loft,Private room
6,1,Real Bed,2,3,20170514,,,20170403,TRUE,"https://a2.muscache.com/ac/pictures/c73dbdc0-6e06-44d3-a7a9-1600806cfb76.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",E,,https://www.airbnb.com/rooms/7987846,,Vacation rental- Convention Center,92,Condominium,Entire home/apt
4,1,Real Bed,1,1,20170329,,,20170401,TRUE,"https://a0.muscache.com/ac/users/956883/profile_pic/1318103129/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Maija,,https://www.airbnb.com/rooms/241032,,Stylish Queen Anne Apartment,38,Apartment,Entire home/apt
4,1,Real Bed,1,1,20170415,,,20170417,TRUE,"https://a0.muscache.com/ac/users/5177328/profile_pic/1361540767/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Andrea,https://a0.muscache.com/im/pictures/14409893/f8e3ed8d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/953595,,Bright & Airy Queen Anne Apartment,196,Apartment,Entire home/apt
11,4.5,Real Bed,5,7,20170426,,,20170420,TRUE,"https://a1.muscache.com/ac/users/16708587/profile_pic/1428941043/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jill,,https://www.airbnb.com/rooms/3308979,,New Modern House-Amazing water view,168,House,Entire home/apt
3,1,Real Bed,0,2,20170409,,,20170404,TRUE,"https://a2.muscache.com/ac/users/9851441/profile_pic/1414045273/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emily,,https://www.airbnb.com/rooms/7421966,,Queen Anne Chateau,40,Apartment,Entire home/apt
6,2,Real Bed,3,3,20170423,,,20170507,TRUE,"https://a0.muscache.com/ac/users/1452570/profile_pic/1322552171/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emily,,https://www.airbnb.com/rooms/278830,,Charming craftsman 3 bdm house,166,House,Entire home/apt
2,1,Real Bed,1,1,20170424,,,20170420,TRUE,"https://a2.muscache.com/ac/users/326758/profile_pic/1433658977/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Andrew,https://a2.muscache.com/im/pictures/84791950/f83d59ea_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5956968,,Private unit in a 1920s mansion,15,House,Private room
2,1,Real Bed,1,1,20170509,,,20170413,TRUE,"https://a0.muscache.com/ac/users/2497928/profile_pic/1384021985/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Gary And Beth,https://a2.muscache.com/im/pictures/26505642/2c3a36d7_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1909058,,Queen Anne Private Bed and Bath,68,House,Private room
2,1,Real Bed,1,1,20170404,,,20170513,TRUE,"https://a1.muscache.com/ac/users/4016632/profile_pic/1384724659/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jean-Marc,https://a2.muscache.com/im/pictures/83538305/d78f8dbd_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/856550,,Tiny Garden cabin on Queen Anne  ,17,Cabin,Private room
2,1,Real Bed,1,1,20170426,,,20170411,TRUE,"https://a1.muscache.com/ac/users/2166277/profile_pic/1433375991/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Aliza,https://a0.muscache.com/im/pictures/85453284/d627f681_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4948745,,Urban Charm || Downtown || Views,14,Apartment,Private room
4,1,Real Bed,1,1,20170429,,,20170415,TRUE,"https://a0.muscache.com/ac/users/5177328/profile_pic/1361540767/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Andrea,https://a2.muscache.com/im/pictures/33003258/f5cb2139_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2493658,,Airy + Bright Queen Anne Apartment,184,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170407,,,20170420,TRUE,"https://a2.muscache.com/ac/users/239585/profile_pic/1311271505/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ray & Eileen,https://a0.muscache.com/im/pictures/2788698/87bbe718_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/175576,,Private Apartment - Queen Anne Hill,132,House,Entire home/apt
2,1,Real Bed,1,1,20170423,,,20170405,TRUE,"https://a1.muscache.com/ac/users/4606439/profile_pic/1417733189/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nadia,https://a0.muscache.com/im/pictures/59566840/b8d1403f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4454295,,Upper Queen Anne Craftsman House,129,House,Entire home/apt
4,1,Real Bed,2,3,20170330,,,20170503,TRUE,"https://a1.muscache.com/ac/users/19932967/profile_pic/1414642653/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Pat & Roberta,https://a2.muscache.com/im/pictures/48864586/907aa25d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3883392,,Open Plan 2bdr/1bath in Queen Anne,2,Apartment,Entire home/apt
5,1,Real Bed,2,3,20170328,,,20170429,TRUE,"https://a2.muscache.com/ac/pictures/5eee2738-137b-47d6-a80b-9a201ffbfd5e.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ellie,https://a2.muscache.com/im/pictures/69b4dfed-9fd1-494d-a279-e0539b0790e4.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8889257,,Elegance in Historic Queen Anne,175,House,Entire home/apt
16,3.5,Real Bed,6,15,20170530,,,20170421,TRUE,"https://a2.muscache.com/ac/users/22372266/profile_pic/1413836801/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Sarah,https://a2.muscache.com/im/pictures/91278310/1ed06e04_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5680462,,Stunning 6 bd in THE BEST Location!,68,House,Entire home/apt
5,1,Real Bed,2,2,20170418,,,20170428,TRUE,"https://a0.muscache.com/ac/users/2983711/profile_pic/1342660361/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Paige,,https://www.airbnb.com/rooms/8988178,,"Lovely Queen Anne Cottage, 2 BR",92,House,Entire home/apt
2,1,Real Bed,1,1,20170328,,,20170408,TRUE,"https://a2.muscache.com/ac/users/9465817/profile_pic/1391222779/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Libby,https://a0.muscache.com/im/pictures/57011178/e3a32f74_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3245876,,Park Life in Lower Queen Anne,185,Apartment,Private room
2,1,Real Bed,1,1,20170414,,,20170508,TRUE,"https://a1.muscache.com/ac/users/25417834/profile_pic/1420171865/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Markus And Melissa,https://a1.muscache.com/im/pictures/65170901/61415688_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4933447,,"Private Garden Suite, Bay View",187,House,Private room
2,2,Futon,1,1,20170401,,,20170504,TRUE,"https://a2.muscache.com/ac/users/6170760/profile_pic/1367376499/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Sam,https://a2.muscache.com/im/pictures/98338372/c8a06130_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7735464,,Queen Anne Getaway Near Seattle!,190,Apartment,Private room
10,3.5,Real Bed,5,5,20170501,,,20170426,TRUE,"https://a2.muscache.com/ac/users/32713558/profile_pic/1431477705/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Kary,,https://www.airbnb.com/rooms/6291829,,Grand Craftsman Home on Queen Anne,76,House,Entire home/apt
1,1,Real Bed,1,1,20170407,,,20170507,TRUE,"https://a0.muscache.com/ac/users/14100483/profile_pic/1397369373/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Annie,https://a2.muscache.com/im/pictures/6374cb3b-aa55-48f4-b1c9-8da9d6654841.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9218403,,Queen Anne View One Bedroom,26,Condominium,Entire home/apt
3,1.5,Real Bed,1,2,20170427,,,20170523,TRUE,"https://a1.muscache.com/ac/users/21401856/profile_pic/1432007994/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nick,https://a1.muscache.com/im/pictures/52657137/de03da3e_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4125779,,Cozy Queen Anne Finished Basement,133,House,Private room
8,2,Real Bed,4,4,20170425,,,20170420,TRUE,"https://a2.muscache.com/ac/pictures/facd36b6-cf90-4eb9-aea0-7f388823f231.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Susanna,,https://www.airbnb.com/rooms/8942678,,Lovely Queen Anne home,158,House,Entire home/apt
2,1,Real Bed,1,1,20170407,,,20170403,TRUE,"https://a2.muscache.com/ac/pictures/11543d26-5b99-4fed-87fa-83c69f278b24.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Maggie & Alex,https://a2.muscache.com/im/pictures/3f11eb1a-37c3-4507-a0a1-388b1cea355b.jpg?aki_policy=medium,https://www.airbnb.com/rooms/10106055,,"Cozy Lower Level, Upper Queen Anne",74,House,Private room
5,2.5,Real Bed,3,3,20170508,,,20170508,TRUE,"https://a1.muscache.com/ac/users/33147763/profile_pic/1431384384/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Tracy,,https://www.airbnb.com/rooms/6362362,,Charming home on Queen Anne,157,House,Entire home/apt
8,2.5,Real Bed,3,5,20170507,,,20170411,TRUE,"https://a1.muscache.com/ac/users/16708587/profile_pic/1428941043/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jill,,https://www.airbnb.com/rooms/3544550,,VIEW-Monthly Rental Available,201,House,Entire home/apt
5,1,Real Bed,2,3,20170419,,,20170408,TRUE,"https://a2.muscache.com/ac/users/68155/profile_pic/1411529230/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Lori,,https://www.airbnb.com/rooms/9025039,,Cute Bungalow-Close to Everything!,157,House,Entire home/apt
2,1,Real Bed,1,1,20170416,,,20170403,TRUE,"https://a1.muscache.com/ac/users/4016632/profile_pic/1384724659/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jean-Marc,https://a0.muscache.com/im/pictures/67216372/da1630c7_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3200646,,Micro Gypsy Wagon on Queen Anne,151,Camper/RV,Private room
6,2,Real Bed,3,3,20170404,,,20170418,TRUE,"https://a2.muscache.com/ac/pictures/15d8ced5-cbd8-4221-bef1-4049bb998349.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Kimberly,,https://www.airbnb.com/rooms/8859380,,STUNNING VIEW of Puget Sound,109,Apartment,Entire home/apt
3,1,Real Bed,1,2,20170413,,,20170405,TRUE,"https://a1.muscache.com/ac/users/6184895/profile_pic/1367444908/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Lana,https://a0.muscache.com/im/pictures/60875300/3ca6aae4_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4520099,,Open Airy Queen Anne Condo,86,Apartment,Entire home/apt
4,1,Real Bed,1,1,20170427,,,20170406,TRUE,"https://a0.muscache.com/ac/users/5177328/profile_pic/1361540767/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Andrea,https://a0.muscache.com/im/pictures/41686999/004c7265_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2481869,,Airy + Bright Queen Anne Cottage,75,Apartment,Entire home/apt
6,1.5,Real Bed,3,3,20170509,,,20170505,TRUE,"https://a0.muscache.com/ac/users/5325329/profile_pic/1366955739/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Blair,https://a1.muscache.com/im/pictures/17085682/a3df21bf_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1110749,,Queen Anne 3 bed near everything,192,House,Entire home/apt
4,3,Real Bed,3,2,20170502,,,20170412,TRUE,"https://a1.muscache.com/ac/users/31037494/profile_pic/1428787404/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Silvia,,https://www.airbnb.com/rooms/5978498,,1914 Stunner View Ocean Mountain,280,House,Entire home/apt
7,3.5,Real Bed,4,3,20170510,,,20170404,TRUE,"https://a1.muscache.com/ac/users/25906186/profile_pic/1420931841/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Vacation,https://a0.muscache.com/im/pictures/62860641/7d2c80a8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5021081,,Seattle Queen Anne Beauty,235,House,Entire home/apt
4,1,Real Bed,2,2,20170407,,,20170403,TRUE,"https://a1.muscache.com/ac/users/8916363/profile_pic/1431198175/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Paige,,https://www.airbnb.com/rooms/1686930,,The Hideaway- Queen Anne/downtown,103,Apartment,Entire home/apt
4,1,Real Bed,1,2,20170424,,,20170424,TRUE,"https://a2.muscache.com/ac/users/40335071/profile_pic/1439874792/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Kevin,https://a2.muscache.com/im/pictures/100849824/35cbe562_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7680289,,QUEEN ANNE VIEW ONE! - SEATTLE,193,Apartment,Entire home/apt
8,3,Real Bed,3,3,20170509,,,20170424,TRUE,"https://a2.muscache.com/ac/users/6544973/profile_pic/1436750309/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joe & Anna,,https://www.airbnb.com/rooms/7207641,,"URBAN SANCTUARY, 3BR, QUEEN ANNE",150,House,Entire home/apt
1,1,Futon,1,1,20170406,,,20170426,TRUE,"https://a2.muscache.com/ac/users/21072725/profile_pic/1410168365/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Chris,https://a2.muscache.com/im/pictures/c11b0dd7-9c75-492c-98e6-f1d8455d4207.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5062445,,Cozy Homebase Close to Downtown,138,House,Private room
